Time;Label;7005;7014;7015;7017;7019;7023;7024;7038
7;Control;0.961015413;1.115241079;1.102797145;1.027208764;1.214698052;1.004703614;0.631044826;0.933384834
7;Control;0.961922031;1.061806498;0.795439258;0.926451728;1.070890045;0.919286747;1.229970005;1.025672152
7;Probiotics;0.993976914;0.916321682;1.147081442;0.27087567;0.856748971;1.231987712;0.31642114;0.923765038
7;Probiotics;0.803180312;1.178095279;1.111138659;0.276911865;0.732544012;2.840912359;0.636345873;0.691035091
7;Probiotics;0.873628288;1.17387386;1.239273887;0.322875558;0.59870942;1.19539912;0.539646713;0.777343432
7;Probiotics;1.1844066;0.748058214;1.239828071;0.431571384;0.824573313;2.91294436;1.095059593;0.455279421
7;Probiotics;1.005718244;0.954839275;1.217660716;0.351306594;0.72573984;1.02373621;1.1030945;0.57273098
7;Probiotics;1.048280563;0.95267152;1.244103203;0.392385952;0.739578833;2.881795387;1.127853222;0.404677959
7;Probiotics;1.037273066;0.797756862;NA;0.344317898;0.853289222;NA;0.623616153;0.819653408
7;Probiotics;0.739336834;1.106080158;NA;0.279902274;0.815606799;NA;0.857772935;0.829649997
7;Probiotics;0.833634385;1.104460046;NA;0.258714673;0.762124858;NA;0.826871247;0.711011552
9;Control;1.005752085;1.147772312;0.965485521;1.070227733;1.227078248;0.94157657;0.928658329;1.011029604
9;Control;0.872878919;0.973869227;1.106413511;0.977155121;0.640136036;1.059059404;0.992749039;1.173177342
9;Control;1.121368996;0.878358462;0.928100968;0.952617146;1.132785716;0.999364025;1.078592632;0.815793054
9;Probiotics;1.011714169;0.981611977;0.925985306;0.606051759;0.858957833;0.76045341;0.988822761;1.053133005
9;Probiotics;0.90532821;0.736966171;0.787068274;0.954730948;1.101368959;0.601613388;0.896464881;1.414136165
9;Probiotics;0.95910317;0.791119362;0.514916371;1.14582541;1.053160034;0.679384485;0.759360493;1.427070801
9;Probiotics;0.920925276;0.696727026;1.019445039;0.463146077;1.178846454;0.988611846;1.053350498;1.010955947
9;Probiotics;0.907423339;0.778252855;0.785203814;1.024864158;1.342794933;0.896240658;0.743978882;1.223718031
9;Probiotics;0.929771374;0.612286306;0.888488953;1.13129464;1.262457318;0.935014144;0.945133528;1.225315839
9;Probiotics;1.167917622;0.714671817;0.888784899;0.659934229;0.950195686;1.034621342;1.294681504;0.926322847
9;Probiotics;1.073636849;0.715696583;0.492010154;0.976200903;1.164259838;0.895856445;1.167774682;1.280224637
9;Probiotics;1.165822494;0.677279244;0.932170577;1.096153898;1.129398143;1.190195555;1.043459883;1.337847173
10;Control;0.925128408;1.167266355;1.097008744;1.186391941;1.13778825;0.84951811;0.967547336;1.043554328
10;Control;0.963650731;1.108843458;1.067977122;0.976900958;0.862072331;0.968581469;1.040356607;1.124677716
10;Control;1.111220861;0.723890187;0.835014135;0.836707101;1.000139419;1.181900421;0.992096056;0.831767956
10;Probiotics;0.987227593;0.914016116;1.081107212;0.558732539;0.919094777;0.907152204;0.896985815;1.123063473
10;Probiotics;0.834682221;0.669817211;0.897575645;0.826944996;1.086261662;0.658015199;0.776032192;1.349208598
10;Probiotics;0.916231634;0.844744946;0.609128106;0.852307485;1.177243871;0.74200248;0.775673762;1.331454222
10;Probiotics;1.17455139;0.662844679;1.166543774;0.58478178;1.073564216;1.279824233;1.046646373;0.954818443
10;Probiotics;0.925106128;0.754930187;0.926604406;0.872839023;1.191847549;1.008743053;1.05547677;1.103523741
10;Probiotics;0.94117616;0.704412724;0.975461556;0.943148293;1.268743024;0.870119256;1.126804216;1.071635294
10;Probiotics;1.234514193;0.677377466;0.849638532;0.398553387;1.134531343;0.908771319;1.025727131;0.761355255
10;Probiotics;1.037116645;0.747289788;0.65490789;0.744676757;1.122221605;0.838425942;0.807345886;1.294532063
10;Probiotics;1.07957031;0.756987217;0.901953753;0.816548981;1.27714337;1.263047446;1.034524943;1.225547881
12;Control;0.925841768;1.176733157;1.212292151;1.286601862;1.038697444;0.782053212;1.083338546;1.132036594
12;Control;1.021586449;0.95890133;0.891826125;1.133123123;0.968161583;1.127782677;1.201613912;1.139019527
12;Control;1.052571783;0.864365513;0.895881724;0.580275015;0.993140973;1.090164111;0.715047542;0.728943879
12;Probiotics;1.003955741;0.852085974;1.020911266;0.460052767;0.845611091;0.888674073;1.610965551;1.246132492
12;Probiotics;0.870028095;0.700946847;0.649471319;0.987554263;0.736446982;1.116209135;1.308640986;1.344347098
12;Probiotics;0.836671584;0.567989653;0.750827038;0.859756672;1.360940573;0.991852263;0.950770421;1.223544058
12;Probiotics;1.190551562;0.644980133;1.186170314;0.480285065;0.992717082;0.875800757;1.478742394;0.978493067
12;Probiotics;0.789771828;1.007197867;1.039355754;0.821844314;0.903842138;1.11186479;1.146913127;1.126878505
12;Probiotics;0.781746201;0.660436226;1.061773812;0.81583495;1.431283984;0.901483502;1.141915302;1.067667675
12;Probiotics;1.319964792;0.701555812;1.000213112;0.412070665;1.174440743;0.775944713;1.59702425;1.088730177
12;Probiotics;1.092488435;0.791769515;0.718475052;0.820869823;0.857417779;0.817120158;1.247965639;1.322082346
12;Probiotics;1.068913157;0.764714104;0.916560542;0.844512841;1.429029632;0.717583551;1.382994592;1.251796941
